state,tid,spec,result,misc,exp_key,owner,version,book_time,refresh_time,loss,params
2,649,,"{'loss': 8.117644488918906, 'status': 'ok'}","{'tid': 649, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'ar_reg': [649], 'd_hidden': [649], 'learning_rate': [649], 'num_hidden_layers': [649], 'seasonality_reg': [649], 'trend_reg': [649]}, 'vals': {'ar_reg': [0.0006594365885811817], 'd_hidden': [10.0], 'learning_rate': [0.002821163324194209], 'num_hidden_layers': [21.0], 'seasonality_reg': [4.70109653664709], 'trend_reg': [0.0012090751257042315]}}",,,0,2023-05-16 16:02:54.015,2023-05-16 16:03:47.813,8.117644488918906,"{'ar_reg': [0.0006594365885811817], 'd_hidden': [10.0], 'learning_rate': [0.002821163324194209], 'num_hidden_layers': [21.0], 'seasonality_reg': [4.70109653664709], 'trend_reg': [0.0012090751257042315]}"
2,266,,"{'loss': 8.120463065516413, 'status': 'ok'}","{'tid': 266, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'ar_reg': [266], 'd_hidden': [266], 'learning_rate': [266], 'num_hidden_layers': [266], 'seasonality_reg': [266], 'trend_reg': [266]}, 'vals': {'ar_reg': [0.0022928228865225267], 'd_hidden': [33.0], 'learning_rate': [0.0017220134231348766], 'num_hidden_layers': [3.0], 'seasonality_reg': [5.114523823900391], 'trend_reg': [0.026466232269862233]}}",,,0,2023-05-16 11:12:04.108,2023-05-16 11:12:48.771,8.120463065516413,"{'ar_reg': [0.0022928228865225267], 'd_hidden': [33.0], 'learning_rate': [0.0017220134231348766], 'num_hidden_layers': [3.0], 'seasonality_reg': [5.114523823900391], 'trend_reg': [0.026466232269862233]}"
2,117,,"{'loss': 8.12125526988749, 'status': 'ok'}","{'tid': 117, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'ar_reg': [117], 'd_hidden': [117], 'learning_rate': [117], 'num_hidden_layers': [117], 'seasonality_reg': [117], 'trend_reg': [117]}, 'vals': {'ar_reg': [9.114469605236259], 'd_hidden': [6.0], 'learning_rate': [0.002055363584068119], 'num_hidden_layers': [6.0], 'seasonality_reg': [5.223235982046719], 'trend_reg': [0.005040945840185119]}}",,,0,2023-05-16 09:20:16.136,2023-05-16 09:21:02.268,8.12125526988749,"{'ar_reg': [9.114469605236259], 'd_hidden': [6.0], 'learning_rate': [0.002055363584068119], 'num_hidden_layers': [6.0], 'seasonality_reg': [5.223235982046719], 'trend_reg': [0.005040945840185119]}"
2,519,,"{'loss': 8.12254158946261, 'status': 'ok'}","{'tid': 519, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'ar_reg': [519], 'd_hidden': [519], 'learning_rate': [519], 'num_hidden_layers': [519], 'seasonality_reg': [519], 'trend_reg': [519]}, 'vals': {'ar_reg': [0.00010313493615017752], 'd_hidden': [21.0], 'learning_rate': [0.0021004280369723203], 'num_hidden_layers': [28.0], 'seasonality_reg': [3.635880937760604], 'trend_reg': [0.003713467117164705]}}",,,0,2023-05-16 14:21:53.550,2023-05-16 14:22:38.913,8.12254158946261,"{'ar_reg': [0.00010313493615017752], 'd_hidden': [21.0], 'learning_rate': [0.0021004280369723203], 'num_hidden_layers': [28.0], 'seasonality_reg': [3.635880937760604], 'trend_reg': [0.003713467117164705]}"
2,319,,"{'loss': 8.125911065475515, 'status': 'ok'}","{'tid': 319, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'ar_reg': [319], 'd_hidden': [319], 'learning_rate': [319], 'num_hidden_layers': [319], 'seasonality_reg': [319], 'trend_reg': [319]}, 'vals': {'ar_reg': [0.00018868497399659561], 'd_hidden': [13.0], 'learning_rate': [0.00403338887429601], 'num_hidden_layers': [14.0], 'seasonality_reg': [0.3760102038245852], 'trend_reg': [0.0007838599081501438]}}",,,0,2023-05-16 11:51:48.470,2023-05-16 11:52:33.526,8.125911065475515,"{'ar_reg': [0.00018868497399659561], 'd_hidden': [13.0], 'learning_rate': [0.00403338887429601], 'num_hidden_layers': [14.0], 'seasonality_reg': [0.3760102038245852], 'trend_reg': [0.0007838599081501438]}"
2,264,,"{'loss': 8.126065280137276, 'status': 'ok'}","{'tid': 264, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'ar_reg': [264], 'd_hidden': [264], 'learning_rate': [264], 'num_hidden_layers': [264], 'seasonality_reg': [264], 'trend_reg': [264]}, 'vals': {'ar_reg': [0.0008138125707837563], 'd_hidden': [31.0], 'learning_rate': [0.0015490770716093405], 'num_hidden_layers': [5.0], 'seasonality_reg': [7.950284736155844], 'trend_reg': [0.005673418804234916]}}",,,0,2023-05-16 11:10:34.439,2023-05-16 11:11:19.117,8.126065280137276,"{'ar_reg': [0.0008138125707837563], 'd_hidden': [31.0], 'learning_rate': [0.0015490770716093405], 'num_hidden_layers': [5.0], 'seasonality_reg': [7.950284736155844], 'trend_reg': [0.005673418804234916]}"
2,607,,"{'loss': 8.127818026755593, 'status': 'ok'}","{'tid': 607, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'ar_reg': [607], 'd_hidden': [607], 'learning_rate': [607], 'num_hidden_layers': [607], 'seasonality_reg': [607], 'trend_reg': [607]}, 'vals': {'ar_reg': [0.0002636221975026058], 'd_hidden': [20.0], 'learning_rate': [0.001525085584881971], 'num_hidden_layers': [19.0], 'seasonality_reg': [0.1313303519541678], 'trend_reg': [0.028786876733012595]}}",,,0,2023-05-16 15:28:38.833,2023-05-16 15:29:32.102,8.127818026755593,"{'ar_reg': [0.0002636221975026058], 'd_hidden': [20.0], 'learning_rate': [0.001525085584881971], 'num_hidden_layers': [19.0], 'seasonality_reg': [0.1313303519541678], 'trend_reg': [0.028786876733012595]}"
2,145,,"{'loss': 8.129025639582755, 'status': 'ok'}","{'tid': 145, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'ar_reg': [145], 'd_hidden': [145], 'learning_rate': [145], 'num_hidden_layers': [145], 'seasonality_reg': [145], 'trend_reg': [145]}, 'vals': {'ar_reg': [0.0005380073582083877], 'd_hidden': [28.0], 'learning_rate': [0.004800936746658701], 'num_hidden_layers': [7.0], 'seasonality_reg': [0.022438428024872732], 'trend_reg': [0.004468279320207206]}}",,,0,2023-05-16 09:41:31.914,2023-05-16 09:42:16.612,8.129025639582755,"{'ar_reg': [0.0005380073582083877], 'd_hidden': [28.0], 'learning_rate': [0.004800936746658701], 'num_hidden_layers': [7.0], 'seasonality_reg': [0.022438428024872732], 'trend_reg': [0.004468279320207206]}"
2,95,,"{'loss': 8.12921555977982, 'status': 'ok'}","{'tid': 95, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'ar_reg': [95], 'd_hidden': [95], 'learning_rate': [95], 'num_hidden_layers': [95], 'seasonality_reg': [95], 'trend_reg': [95]}, 'vals': {'ar_reg': [0.0008639826425536971], 'd_hidden': [28.0], 'learning_rate': [0.004634598302165113], 'num_hidden_layers': [15.0], 'seasonality_reg': [0.03773754724892569], 'trend_reg': [0.0056491978562591486]}}",,,0,2023-05-16 09:03:27.771,2023-05-16 09:04:13.298,8.12921555977982,"{'ar_reg': [0.0008639826425536971], 'd_hidden': [28.0], 'learning_rate': [0.004634598302165113], 'num_hidden_layers': [15.0], 'seasonality_reg': [0.03773754724892569], 'trend_reg': [0.0056491978562591486]}"
2,731,,"{'loss': 8.129393165194347, 'status': 'ok'}","{'tid': 731, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'ar_reg': [731], 'd_hidden': [731], 'learning_rate': [731], 'num_hidden_layers': [731], 'seasonality_reg': [731], 'trend_reg': [731]}, 'vals': {'ar_reg': [2.94029510906825], 'd_hidden': [8.0], 'learning_rate': [0.0008033032307246158], 'num_hidden_layers': [25.0], 'seasonality_reg': [0.04429157243395664], 'trend_reg': [0.02309362067688003]}}",,,0,2023-05-16 17:10:43.825,2023-05-16 17:11:28.887,8.129393165194347,"{'ar_reg': [2.94029510906825], 'd_hidden': [8.0], 'learning_rate': [0.0008033032307246158], 'num_hidden_layers': [25.0], 'seasonality_reg': [0.04429157243395664], 'trend_reg': [0.02309362067688003]}"
2,356,,"{'loss': 8.131347629011985, 'status': 'ok'}","{'tid': 356, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'ar_reg': [356], 'd_hidden': [356], 'learning_rate': [356], 'num_hidden_layers': [356], 'seasonality_reg': [356], 'trend_reg': [356]}, 'vals': {'ar_reg': [0.0001373287551237124], 'd_hidden': [12.0], 'learning_rate': [0.0029501751365319], 'num_hidden_layers': [23.0], 'seasonality_reg': [0.034870662505668115], 'trend_reg': [0.0007780947087151289]}}",,,0,2023-05-16 12:19:36.196,2023-05-16 12:20:21.121,8.131347629011985,"{'ar_reg': [0.0001373287551237124], 'd_hidden': [12.0], 'learning_rate': [0.0029501751365319], 'num_hidden_layers': [23.0], 'seasonality_reg': [0.034870662505668115], 'trend_reg': [0.0007780947087151289]}"
2,122,,"{'loss': 8.13435963850993, 'status': 'ok'}","{'tid': 122, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'ar_reg': [122], 'd_hidden': [122], 'learning_rate': [122], 'num_hidden_layers': [122], 'seasonality_reg': [122], 'trend_reg': [122]}, 'vals': {'ar_reg': [0.1800259143969925], 'd_hidden': [15.0], 'learning_rate': [0.0013096109486156662], 'num_hidden_layers': [8.0], 'seasonality_reg': [0.0003127096463114019], 'trend_reg': [0.005113242502326175]}}",,,0,2023-05-16 09:24:05.741,2023-05-16 09:24:51.758,8.13435963850993,"{'ar_reg': [0.1800259143969925], 'd_hidden': [15.0], 'learning_rate': [0.0013096109486156662], 'num_hidden_layers': [8.0], 'seasonality_reg': [0.0003127096463114019], 'trend_reg': [0.005113242502326175]}"
2,398,,"{'loss': 8.13439193953082, 'status': 'ok'}","{'tid': 398, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'ar_reg': [398], 'd_hidden': [398], 'learning_rate': [398], 'num_hidden_layers': [398], 'seasonality_reg': [398], 'trend_reg': [398]}, 'vals': {'ar_reg': [0.000198064169063187], 'd_hidden': [10.0], 'learning_rate': [0.0024210026368962855], 'num_hidden_layers': [12.0], 'seasonality_reg': [0.27222710297624464], 'trend_reg': [0.004473406781234596]}}",,,0,2023-05-16 12:51:08.772,2023-05-16 12:51:53.633,8.13439193953082,"{'ar_reg': [0.000198064169063187], 'd_hidden': [10.0], 'learning_rate': [0.0024210026368962855], 'num_hidden_layers': [12.0], 'seasonality_reg': [0.27222710297624464], 'trend_reg': [0.004473406781234596]}"
2,486,,"{'loss': 8.134766986387655, 'status': 'ok'}","{'tid': 486, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'ar_reg': [486], 'd_hidden': [486], 'learning_rate': [486], 'num_hidden_layers': [486], 'seasonality_reg': [486], 'trend_reg': [486]}, 'vals': {'ar_reg': [0.0037831931037308427], 'd_hidden': [17.0], 'learning_rate': [0.00379977269284937], 'num_hidden_layers': [24.0], 'seasonality_reg': [0.020825151283100057], 'trend_reg': [0.018968491138789692]}}",,,0,2023-05-16 13:57:11.424,2023-05-16 13:57:56.190,8.134766986387655,"{'ar_reg': [0.0037831931037308427], 'd_hidden': [17.0], 'learning_rate': [0.00379977269284937], 'num_hidden_layers': [24.0], 'seasonality_reg': [0.020825151283100057], 'trend_reg': [0.018968491138789692]}"
2,240,,"{'loss': 8.138001233843749, 'status': 'ok'}","{'tid': 240, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'ar_reg': [240], 'd_hidden': [240], 'learning_rate': [240], 'num_hidden_layers': [240], 'seasonality_reg': [240], 'trend_reg': [240]}, 'vals': {'ar_reg': [0.0003727063745233505], 'd_hidden': [25.0], 'learning_rate': [0.002314231791682996], 'num_hidden_layers': [11.0], 'seasonality_reg': [0.019805752472853166], 'trend_reg': [0.0030513684645963397]}}",,,0,2023-05-16 10:52:32.018,2023-05-16 10:53:16.621,8.138001233843749,"{'ar_reg': [0.0003727063745233505], 'd_hidden': [25.0], 'learning_rate': [0.002314231791682996], 'num_hidden_layers': [11.0], 'seasonality_reg': [0.019805752472853166], 'trend_reg': [0.0030513684645963397]}"
2,259,,"{'loss': 8.141088018657712, 'status': 'ok'}","{'tid': 259, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'ar_reg': [259], 'd_hidden': [259], 'learning_rate': [259], 'num_hidden_layers': [259], 'seasonality_reg': [259], 'trend_reg': [259]}, 'vals': {'ar_reg': [0.0011833182095565067], 'd_hidden': [32.0], 'learning_rate': [0.002501605337108877], 'num_hidden_layers': [7.0], 'seasonality_reg': [0.1658533903858504], 'trend_reg': [0.0020659668647659184]}}",,,0,2023-05-16 11:06:49.773,2023-05-16 11:07:34.970,8.141088018657712,"{'ar_reg': [0.0011833182095565067], 'd_hidden': [32.0], 'learning_rate': [0.002501605337108877], 'num_hidden_layers': [7.0], 'seasonality_reg': [0.1658533903858504], 'trend_reg': [0.0020659668647659184]}"
2,424,,"{'loss': 8.141253496368495, 'status': 'ok'}","{'tid': 424, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'ar_reg': [424], 'd_hidden': [424], 'learning_rate': [424], 'num_hidden_layers': [424], 'seasonality_reg': [424], 'trend_reg': [424]}, 'vals': {'ar_reg': [0.0003404196824618836], 'd_hidden': [19.0], 'learning_rate': [0.001347710131406523], 'num_hidden_layers': [21.0], 'seasonality_reg': [0.006695574448409054], 'trend_reg': [0.0028881801934195982]}}",,,0,2023-05-16 13:10:38.571,2023-05-16 13:11:23.691,8.141253496368495,"{'ar_reg': [0.0003404196824618836], 'd_hidden': [19.0], 'learning_rate': [0.001347710131406523], 'num_hidden_layers': [21.0], 'seasonality_reg': [0.006695574448409054], 'trend_reg': [0.0028881801934195982]}"
2,729,,"{'loss': 8.143629787110555, 'status': 'ok'}","{'tid': 729, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'ar_reg': [729], 'd_hidden': [729], 'learning_rate': [729], 'num_hidden_layers': [729], 'seasonality_reg': [729], 'trend_reg': [729]}, 'vals': {'ar_reg': [0.0006038594615455352], 'd_hidden': [10.0], 'learning_rate': [0.0016260415806703806], 'num_hidden_layers': [27.0], 'seasonality_reg': [0.058536783448588835], 'trend_reg': [0.005912776648147375]}}",,,0,2023-05-16 17:09:13.659,2023-05-16 17:09:58.204,8.143629787110555,"{'ar_reg': [0.0006038594615455352], 'd_hidden': [10.0], 'learning_rate': [0.0016260415806703806], 'num_hidden_layers': [27.0], 'seasonality_reg': [0.058536783448588835], 'trend_reg': [0.005912776648147375]}"
2,59,,"{'loss': 8.146500652277053, 'status': 'ok'}","{'tid': 59, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'ar_reg': [59], 'd_hidden': [59], 'learning_rate': [59], 'num_hidden_layers': [59], 'seasonality_reg': [59], 'trend_reg': [59]}, 'vals': {'ar_reg': [0.00016853490015388196], 'd_hidden': [40.0], 'learning_rate': [0.001577978106130627], 'num_hidden_layers': [6.0], 'seasonality_reg': [0.10359489946572628], 'trend_reg': [0.002646260071499084]}}",,,0,2023-05-16 08:36:04.339,2023-05-16 08:36:49.722,8.146500652277053,"{'ar_reg': [0.00016853490015388196], 'd_hidden': [40.0], 'learning_rate': [0.001577978106130627], 'num_hidden_layers': [6.0], 'seasonality_reg': [0.10359489946572628], 'trend_reg': [0.002646260071499084]}"
2,72,,"{'loss': 8.149502072062228, 'status': 'ok'}","{'tid': 72, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'ar_reg': [72], 'd_hidden': [72], 'learning_rate': [72], 'num_hidden_layers': [72], 'seasonality_reg': [72], 'trend_reg': [72]}, 'vals': {'ar_reg': [0.0010006015217066547], 'd_hidden': [41.0], 'learning_rate': [0.0017155171240414227], 'num_hidden_layers': [2.0], 'seasonality_reg': [0.01315461221025604], 'trend_reg': [0.0022511452725899475]}}",,,0,2023-05-16 08:46:01.531,2023-05-16 08:46:47.186,8.149502072062228,"{'ar_reg': [0.0010006015217066547], 'd_hidden': [41.0], 'learning_rate': [0.0017155171240414227], 'num_hidden_layers': [2.0], 'seasonality_reg': [0.01315461221025604], 'trend_reg': [0.0022511452725899475]}"
2,492,,"{'loss': 8.151457733512345, 'status': 'ok'}","{'tid': 492, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'ar_reg': [492], 'd_hidden': [492], 'learning_rate': [492], 'num_hidden_layers': [492], 'seasonality_reg': [492], 'trend_reg': [492]}, 'vals': {'ar_reg': [0.00021320795076738592], 'd_hidden': [15.0], 'learning_rate': [0.001441215251459675], 'num_hidden_layers': [19.0], 'seasonality_reg': [1.9732417512011713], 'trend_reg': [0.0020028175425906864]}}",,,0,2023-05-16 14:01:41.138,2023-05-16 14:02:26.333,8.151457733512345,"{'ar_reg': [0.00021320795076738592], 'd_hidden': [15.0], 'learning_rate': [0.001441215251459675], 'num_hidden_layers': [19.0], 'seasonality_reg': [1.9732417512011713], 'trend_reg': [0.0020028175425906864]}"
2,724,,"{'loss': 8.15419938938644, 'status': 'ok'}","{'tid': 724, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'ar_reg': [724], 'd_hidden': [724], 'learning_rate': [724], 'num_hidden_layers': [724], 'seasonality_reg': [724], 'trend_reg': [724]}, 'vals': {'ar_reg': [6.005872743894373], 'd_hidden': [6.0], 'learning_rate': [0.001942862276775253], 'num_hidden_layers': [30.0], 'seasonality_reg': [0.09213758867112905], 'trend_reg': [0.01808343686819769]}}",,,0,2023-05-16 17:05:17.552,2023-05-16 17:06:04.575,8.15419938938644,"{'ar_reg': [6.005872743894373], 'd_hidden': [6.0], 'learning_rate': [0.001942862276775253], 'num_hidden_layers': [30.0], 'seasonality_reg': [0.09213758867112905], 'trend_reg': [0.01808343686819769]}"
2,377,,"{'loss': 8.154925795749232, 'status': 'ok'}","{'tid': 377, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'ar_reg': [377], 'd_hidden': [377], 'learning_rate': [377], 'num_hidden_layers': [377], 'seasonality_reg': [377], 'trend_reg': [377]}, 'vals': {'ar_reg': [0.0039971589066421466], 'd_hidden': [13.0], 'learning_rate': [0.002897575242181183], 'num_hidden_layers': [11.0], 'seasonality_reg': [0.08897201284821675], 'trend_reg': [0.017558561302413383]}}",,,0,2023-05-16 12:35:23.919,2023-05-16 12:36:08.845,8.154925795749232,"{'ar_reg': [0.0039971589066421466], 'd_hidden': [13.0], 'learning_rate': [0.002897575242181183], 'num_hidden_layers': [11.0], 'seasonality_reg': [0.08897201284821675], 'trend_reg': [0.017558561302413383]}"
2,10,,"{'loss': 8.158428025472816, 'status': 'ok'}","{'tid': 10, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'ar_reg': [10], 'd_hidden': [10], 'learning_rate': [10], 'num_hidden_layers': [10], 'seasonality_reg': [10], 'trend_reg': [10]}, 'vals': {'ar_reg': [0.0017147716571327312], 'd_hidden': [50.0], 'learning_rate': [0.0016822762665026187], 'num_hidden_layers': [29.0], 'seasonality_reg': [0.00018107735037686682], 'trend_reg': [0.000575842743728142]}}",,,0,2023-05-16 07:56:30.916,2023-05-16 07:57:37.096,8.158428025472816,"{'ar_reg': [0.0017147716571327312], 'd_hidden': [50.0], 'learning_rate': [0.0016822762665026187], 'num_hidden_layers': [29.0], 'seasonality_reg': [0.00018107735037686682], 'trend_reg': [0.000575842743728142]}"
2,458,,"{'loss': 8.158644418544924, 'status': 'ok'}","{'tid': 458, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'ar_reg': [458], 'd_hidden': [458], 'learning_rate': [458], 'num_hidden_layers': [458], 'seasonality_reg': [458], 'trend_reg': [458]}, 'vals': {'ar_reg': [0.00012279929556933587], 'd_hidden': [26.0], 'learning_rate': [0.0014317794195122207], 'num_hidden_layers': [20.0], 'seasonality_reg': [0.025185650342641443], 'trend_reg': [0.008814154139932796]}}",,,0,2023-05-16 13:36:10.016,2023-05-16 13:36:55.496,8.158644418544924,"{'ar_reg': [0.00012279929556933587], 'd_hidden': [26.0], 'learning_rate': [0.0014317794195122207], 'num_hidden_layers': [20.0], 'seasonality_reg': [0.025185650342641443], 'trend_reg': [0.008814154139932796]}"
2,392,,"{'loss': 8.160490795807625, 'status': 'ok'}","{'tid': 392, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'ar_reg': [392], 'd_hidden': [392], 'learning_rate': [392], 'num_hidden_layers': [392], 'seasonality_reg': [392], 'trend_reg': [392]}, 'vals': {'ar_reg': [0.0013502663601771105], 'd_hidden': [22.0], 'learning_rate': [0.0013492956357395425], 'num_hidden_layers': [20.0], 'seasonality_reg': [0.11616875725791795], 'trend_reg': [0.0007626408571750184]}}",,,0,2023-05-16 12:46:38.705,2023-05-16 12:47:23.683,8.160490795807625,"{'ar_reg': [0.0013502663601771105], 'd_hidden': [22.0], 'learning_rate': [0.0013492956357395425], 'num_hidden_layers': [20.0], 'seasonality_reg': [0.11616875725791795], 'trend_reg': [0.0007626408571750184]}"
