ds,y,AWND_x,PRCP_x,SNWD_x,SNOW_x,TMAX_x,TMIN_x,AWND_y,PRCP_y,SNWD_y,SNOW_y,TMAX_y,TMIN_y
2019-01-16,31,5.82,0.0,0.0,0.0,52.0,36.0,5.82,0.0,0.0,0.0,52.0,36.0
2019-01-17,34,6.26,0.02,0.0,0.0,59.0,45.0,6.26,0.02,0.0,0.0,59.0,45.0
2019-01-18,43,8.05,0.36,0.0,0.0,57.0,45.0,8.05,0.36,0.0,0.0,57.0,45.0
2019-01-19,32,16.55,0.68,0.0,0.0,61.0,29.0,16.55,0.68,0.0,0.0,61.0,29.0
2019-01-20,19,7.61,0.0,0.0,0.0,41.0,24.0,7.61,0.0,0.0,0.0,41.0,24.0
2019-01-21,34,10.51,0.0,0.0,0.0,43.0,25.0,10.51,0.0,0.0,0.0,43.0,25.0
2019-01-22,40,13.65,0.22,0.0,0.0,54.0,41.0,13.65,0.22,0.0,0.0,54.0,41.0
2019-01-23,29,13.2,0.99,0.0,0.0,57.0,27.0,13.2,0.99,0.0,0.0,57.0,27.0
2019-01-24,36,5.59,0.0,0.0,0.0,51.0,23.0,5.59,0.0,0.0,0.0,51.0,23.0
2019-01-25,44,4.7,0.0,0.0,0.0,41.0,24.0,4.7,0.0,0.0,0.0,41.0,24.0
2019-01-26,25,2.91,0.0,0.0,0.0,54.0,33.0,2.91,0.0,0.0,0.0,54.0,33.0
2019-01-27,34,4.25,0.0,0.0,0.0,57.0,29.0,4.25,0.0,0.0,0.0,57.0,29.0
2019-01-28,33,10.51,0.0,0.0,0.0,60.0,30.0,10.51,0.0,0.0,0.0,60.0,30.0
2019-01-29,30,8.95,0.0,0.0,0.0,40.0,20.0,8.95,0.0,0.0,0.0,40.0,20.0
2019-01-30,27,6.71,0.0,0.0,0.0,35.0,22.0,6.71,0.0,0.0,0.0,35.0,22.0
2019-01-31,51,5.82,0.0,0.0,0.0,42.0,19.0,5.82,0.0,0.0,0.0,42.0,19.0
2019-02-01,46,4.7,0.0,0.0,0.0,57.0,38.0,4.7,0.0,0.0,0.0,57.0,38.0
2019-02-02,52,3.58,0.01,0.0,0.0,65.0,41.0,3.58,0.01,0.0,0.0,65.0,41.0
2019-02-03,31,6.49,0.0,0.0,0.0,72.0,38.0,6.49,0.0,0.0,0.0,72.0,38.0
2019-02-04,42,10.07,0.0,0.0,0.0,77.0,59.0,10.07,0.0,0.0,0.0,77.0,59.0
2019-02-05,32,6.71,0.0,0.0,0.0,73.0,54.0,6.71,0.0,0.0,0.0,73.0,54.0
2019-02-06,42,11.41,0.0,0.0,0.0,74.0,62.0,11.41,0.0,0.0,0.0,74.0,62.0
2019-02-07,26,16.55,0.54,0.0,0.0,71.0,26.0,16.55,0.54,0.0,0.0,71.0,26.0
2019-02-08,30,9.62,0.0,0.0,0.0,36.0,20.0,9.62,0.0,0.0,0.0,36.0,20.0
2019-02-09,31,10.29,0.04,0.0,0.0,39.0,24.0,10.29,0.04,0.0,0.0,39.0,24.0
2019-02-10,28,4.03,0.83,0.0,0.0,42.0,33.0,4.03,0.83,0.0,0.0,42.0,33.0
2019-02-11,35,4.25,1.77,0.0,0.0,54.0,42.0,4.25,1.77,0.0,0.0,54.0,42.0
2019-02-12,37,12.3,0.01,0.0,0.0,56.0,37.0,12.3,0.01,0.0,0.0,56.0,37.0
2019-02-13,24,7.61,0.0,0.0,0.0,62.0,32.0,7.61,0.0,0.0,0.0,62.0,32.0
2019-02-14,46,12.3,0.0,0.0,0.0,66.0,41.0,12.3,0.0,0.0,0.0,66.0,41.0
2019-02-15,37,10.51,0.01,0.0,0.0,50.0,34.0,10.51,0.01,0.0,0.0,50.0,34.0
2019-02-16,40,9.62,0.0,0.0,0.0,38.0,31.0,9.62,0.0,0.0,0.0,38.0,31.0
2019-02-17,33,8.28,0.02,0.0,0.0,47.0,35.0,8.28,0.02,0.0,0.0,47.0,35.0
2019-02-18,36,10.07,0.0,0.0,0.0,44.0,29.0,10.07,0.0,0.0,0.0,44.0,29.0
2019-02-19,27,12.97,1.38,0.0,0.0,38.0,32.0,12.97,1.38,0.0,0.0,38.0,32.0
2019-02-20,27,4.03,0.02,0.0,0.0,56.0,36.0,4.03,0.02,0.0,0.0,56.0,36.0
2019-02-21,30,7.61,0.21,0.0,0.0,46.0,32.0,7.61,0.21,0.0,0.0,46.0,32.0
2019-02-22,39,9.17,0.76,0.0,0.0,47.0,42.0,9.17,0.76,0.0,0.0,47.0,42.0
2019-02-23,25,9.62,0.84,0.0,0.0,71.0,47.0,9.62,0.84,0.0,0.0,71.0,47.0
2019-02-24,26,9.62,0.0,0.0,0.0,58.0,36.0,9.62,0.0,0.0,0.0,58.0,36.0
2019-02-25,43,6.26,0.0,0.0,0.0,55.0,31.0,6.26,0.0,0.0,0.0,55.0,31.0
2019-02-26,28,2.91,0.0,0.0,0.0,63.0,33.0,2.91,0.0,0.0,0.0,63.0,33.0
2019-02-27,35,2.91,0.0,0.0,0.0,65.0,46.0,2.91,0.0,0.0,0.0,65.0,46.0
2019-02-28,36,8.05,0.0,0.0,0.0,57.0,38.0,8.05,0.0,0.0,0.0,57.0,38.0
2019-03-01,44,4.7,0.0,0.0,0.0,45.0,36.0,4.7,0.0,0.0,0.0,45.0,36.0
2019-03-02,34,8.28,0.0,0.0,0.0,48.0,40.0,8.28,0.0,0.0,0.0,48.0,40.0
2019-03-03,31,12.75,0.42,0.0,0.0,41.0,26.0,12.75,0.42,0.0,0.0,41.0,26.0
2019-03-04,38,9.17,0.0,0.0,0.0,34.0,19.0,9.17,0.0,0.0,0.0,34.0,19.0
2019-03-05,30,9.17,0.0,0.0,0.0,43.0,19.0,9.17,0.0,0.0,0.0,43.0,19.0
2019-03-06,27,6.71,0.0,0.0,0.0,46.0,23.0,6.71,0.0,0.0,0.0,46.0,23.0
2019-03-07,40,6.71,0.01,0.0,0.0,49.0,33.0,6.71,0.01,0.0,0.0,49.0,33.0
2019-03-08,46,4.92,0.03,0.0,0.0,59.0,46.0,4.92,0.03,0.0,0.0,59.0,46.0
2019-03-09,41,10.07,0.92,0.0,0.0,74.0,47.0,10.07,0.92,0.0,0.0,74.0,47.0
2019-03-10,24,6.71,0.0,0.0,0.0,64.0,44.0,6.71,0.0,0.0,0.0,64.0,44.0
2019-03-11,39,6.04,0.17,0.0,0.0,62.0,45.0,6.04,0.17,0.0,0.0,62.0,45.0
2019-03-12,33,7.83,0.48,0.0,0.0,58.0,47.0,7.83,0.48,0.0,0.0,58.0,47.0
2019-03-13,41,10.51,0.63,0.0,0.0,69.0,53.0,10.51,0.63,0.0,0.0,69.0,53.0
2019-03-14,47,17.67,0.13,0.0,0.0,68.0,48.0,17.67,0.13,0.0,0.0,68.0,48.0
2019-03-15,33,11.86,0.0,0.0,0.0,58.0,41.0,11.86,0.0,0.0,0.0,58.0,41.0
2019-03-16,27,4.47,0.0,0.0,0.0,61.0,33.0,4.47,0.0,0.0,0.0,61.0,33.0
2019-03-17,39,5.37,0.0,0.0,0.0,68.0,35.0,5.37,0.0,0.0,0.0,68.0,35.0
2019-03-18,36,8.05,0.0,0.0,0.0,62.0,43.0,8.05,0.0,0.0,0.0,62.0,43.0
2019-03-19,34,4.7,0.0,0.0,0.0,63.0,37.0,4.7,0.0,0.0,0.0,63.0,37.0
2019-03-20,40,5.82,0.13,0.0,0.0,60.0,40.0,5.82,0.13,0.0,0.0,60.0,40.0
2019-03-21,34,8.05,0.0,0.0,0.0,67.0,39.0,8.05,0.0,0.0,0.0,67.0,39.0
2019-03-22,37,3.36,0.0,0.0,0.0,71.0,39.0,3.36,0.0,0.0,0.0,71.0,39.0
2019-03-23,29,6.49,0.04,0.0,0.0,70.0,40.0,6.49,0.04,0.0,0.0,70.0,40.0
2019-03-24,28,6.04,0.3,0.0,0.0,67.0,52.0,6.04,0.3,0.0,0.0,67.0,52.0
2019-03-25,38,10.29,0.0,0.0,0.0,67.0,50.0,10.29,0.0,0.0,0.0,67.0,50.0
2019-03-26,31,8.72,0.0,0.0,0.0,67.0,43.0,8.72,0.0,0.0,0.0,67.0,43.0
2019-03-27,36,5.59,0.0,0.0,0.0,65.0,39.0,5.59,0.0,0.0,0.0,65.0,39.0
2019-03-28,37,8.5,0.0,0.0,0.0,76.0,45.0,8.5,0.0,0.0,0.0,76.0,45.0
2019-03-29,45,9.62,0.01,0.0,0.0,71.0,55.0,9.62,0.01,0.0,0.0,71.0,55.0
2019-03-30,33,14.76,0.05,0.0,0.0,66.0,45.0,14.76,0.05,0.0,0.0,66.0,45.0
2019-03-31,22,10.29,0.0,0.0,0.0,55.0,35.0,10.29,0.0,0.0,0.0,55.0,35.0
2019-04-01,38,5.59,0.0,0.0,0.0,54.0,34.0,5.59,0.0,0.0,0.0,54.0,34.0
2019-04-02,41,5.82,0.0,0.0,0.0,68.0,34.0,5.82,0.0,0.0,0.0,68.0,34.0
2019-04-03,29,6.49,0.0,0.0,0.0,71.0,41.0,6.49,0.0,0.0,0.0,71.0,41.0
2019-04-04,31,7.83,1.62,0.0,0.0,62.0,53.0,7.83,1.62,0.0,0.0,62.0,53.0
2019-04-05,42,3.8,0.0,0.0,0.0,71.0,48.0,3.8,0.0,0.0,0.0,71.0,48.0
2019-04-06,41,4.92,0.78,0.0,0.0,73.0,48.0,4.92,0.78,0.0,0.0,73.0,48.0
2019-04-07,29,5.37,0.23,0.0,0.0,67.0,59.0,5.37,0.23,0.0,0.0,67.0,59.0
2019-04-08,36,4.47,0.0,0.0,0.0,78.0,56.0,4.47,0.0,0.0,0.0,78.0,56.0
2019-04-09,32,4.92,0.0,0.0,0.0,83.0,55.0,4.92,0.0,0.0,0.0,83.0,55.0
2019-04-10,39,9.62,0.0,0.0,0.0,87.0,55.0,9.62,0.0,0.0,0.0,87.0,55.0
2019-04-11,32,13.65,0.09,0.0,0.0,78.0,56.0,13.65,0.09,0.0,0.0,78.0,56.0
2019-04-12,34,5.37,0.0,0.0,0.0,69.0,42.0,5.37,0.0,0.0,0.0,69.0,42.0
2019-04-13,22,12.97,2.15,0.0,0.0,57.0,50.0,12.97,2.15,0.0,0.0,57.0,50.0
2019-04-14,33,11.86,0.12,0.0,0.0,62.0,44.0,11.86,0.12,0.0,0.0,62.0,44.0
2019-04-15,32,7.16,0.0,0.0,0.0,75.0,39.0,7.16,0.0,0.0,0.0,75.0,39.0
2019-04-16,26,10.07,0.0,0.0,0.0,77.0,53.0,10.07,0.0,0.0,0.0,77.0,53.0
2019-04-17,41,8.28,0.0,0.0,0.0,72.0,59.0,8.28,0.0,0.0,0.0,72.0,59.0
2019-04-18,31,9.84,5.44,0.0,0.0,66.0,49.0,9.84,5.44,0.0,0.0,66.0,49.0
2019-04-19,41,12.08,0.0,0.0,0.0,64.0,48.0,12.08,0.0,0.0,0.0,64.0,48.0
2019-04-20,39,7.16,0.0,0.0,0.0,74.0,44.0,7.16,0.0,0.0,0.0,74.0,44.0
2019-04-21,23,6.71,0.0,0.0,0.0,80.0,46.0,6.71,0.0,0.0,0.0,80.0,46.0
2019-04-22,28,9.17,0.0,0.0,0.0,80.0,54.0,9.17,0.0,0.0,0.0,80.0,54.0
2019-04-23,33,6.71,0.0,0.0,0.0,78.0,57.0,6.71,0.0,0.0,0.0,78.0,57.0
2019-04-24,36,7.61,0.04,0.0,0.0,79.0,61.0,7.61,0.04,0.0,0.0,79.0,61.0
2019-04-25,30,7.61,1.09,0.0,0.0,73.0,60.0,7.61,1.09,0.0,0.0,73.0,60.0
2019-04-26,39,6.71,0.0,0.0,0.0,77.0,53.0,6.71,0.0,0.0,0.0,77.0,53.0
2019-04-27,40,11.41,0.0,0.0,0.0,79.0,55.0,11.41,0.0,0.0,0.0,79.0,55.0
2019-04-28,44,8.28,0.0,0.0,0.0,71.0,58.0,8.28,0.0,0.0,0.0,71.0,58.0
2019-04-29,53,8.72,0.0,0.0,0.0,80.0,56.0,8.72,0.0,0.0,0.0,80.0,56.0
2019-04-30,31,11.41,0.0,0.0,0.0,82.0,64.0,11.41,0.0,0.0,0.0,82.0,64.0
2019-05-01,49,8.95,0.78,0.0,0.0,75.0,60.0,8.95,0.78,0.0,0.0,75.0,60.0
2019-05-02,39,4.25,1.32,0.0,0.0,71.0,62.0,4.25,1.32,0.0,0.0,71.0,62.0
2019-05-03,39,4.92,0.01,0.0,0.0,73.0,59.0,4.92,0.01,0.0,0.0,73.0,59.0
2019-05-04,38,6.71,0.2,0.0,0.0,71.0,58.0,6.71,0.2,0.0,0.0,71.0,58.0
2019-05-05,34,3.36,0.0,0.0,0.0,76.0,51.0,3.36,0.0,0.0,0.0,76.0,51.0
2019-05-06,29,6.26,0.0,0.0,0.0,82.0,55.0,6.26,0.0,0.0,0.0,82.0,55.0
2019-05-07,32,5.37,0.0,0.0,0.0,84.0,61.0,5.37,0.0,0.0,0.0,84.0,61.0
2019-05-08,40,5.59,2.07,0.0,0.0,72.0,63.0,5.59,2.07,0.0,0.0,72.0,63.0
2019-05-09,44,6.26,0.12,0.0,0.0,79.0,61.0,6.26,0.12,0.0,0.0,79.0,61.0
2019-05-10,57,9.4,0.05,0.0,0.0,61.0,53.0,9.4,0.05,0.0,0.0,61.0,53.0
2019-05-11,36,5.82,0.11,0.0,0.0,65.0,54.0,5.82,0.11,0.0,0.0,65.0,54.0
2019-05-12,43,4.92,0.03,0.0,0.0,74.0,57.0,4.92,0.03,0.0,0.0,74.0,57.0
2019-05-13,36,3.58,0.0,0.0,0.0,78.0,49.0,3.58,0.0,0.0,0.0,78.0,49.0
2019-05-14,40,4.47,0.0,0.0,0.0,80.0,59.0,4.47,0.0,0.0,0.0,80.0,59.0
2019-05-15,32,6.93,0.0,0.0,0.0,88.0,60.0,6.93,0.0,0.0,0.0,88.0,60.0
2019-05-16,35,8.5,0.0,0.0,0.0,88.0,65.0,8.5,0.0,0.0,0.0,88.0,65.0
2019-05-17,39,8.5,0.0,0.0,0.0,88.0,63.0,8.5,0.0,0.0,0.0,88.0,63.0
2019-05-18,46,9.62,1.18,0.0,0.0,85.0,63.0,9.62,1.18,0.0,0.0,85.0,63.0
2019-05-19,30,6.71,0.38,0.0,0.0,85.0,63.0,6.71,0.38,0.0,0.0,85.0,63.0
2019-05-20,38,8.05,0.0,0.0,0.0,85.0,60.0,8.05,0.0,0.0,0.0,85.0,60.0
2019-05-21,43,9.17,1.02,0.0,0.0,88.0,60.0,9.17,1.02,0.0,0.0,88.0,60.0
2019-05-22,34,7.61,0.0,0.0,0.0,89.0,60.0,7.61,0.0,0.0,0.0,89.0,60.0
2019-05-23,29,6.71,0.0,0.0,0.0,89.0,70.0,6.71,0.0,0.0,0.0,89.0,70.0
2019-05-24,49,7.16,0.0,0.0,0.0,90.0,68.0,7.16,0.0,0.0,0.0,90.0,68.0
2019-05-25,41,6.93,0.0,0.0,0.0,91.0,68.0,6.93,0.0,0.0,0.0,91.0,68.0
2019-05-26,36,7.16,0.0,0.0,0.0,91.0,72.0,7.16,0.0,0.0,0.0,91.0,72.0
2019-05-27,45,10.07,0.0,0.0,0.0,90.0,71.0,10.07,0.0,0.0,0.0,90.0,71.0
2019-05-28,50,10.51,0.0,0.0,0.0,90.0,71.0,10.51,0.0,0.0,0.0,90.0,71.0
2019-05-29,56,8.5,1.3,0.0,0.0,89.0,64.0,8.5,1.3,0.0,0.0,89.0,64.0
2019-05-30,37,6.71,0.01,0.0,0.0,83.0,65.0,6.71,0.01,0.0,0.0,83.0,65.0
2019-05-31,43,7.16,0.0,0.0,0.0,87.0,61.0,7.16,0.0,0.0,0.0,87.0,61.0
2019-06-01,56,4.7,0.0,0.0,0.0,89.0,65.0,4.7,0.0,0.0,0.0,89.0,65.0
2019-06-02,29,4.92,0.0,0.0,0.0,91.0,69.0,4.92,0.0,0.0,0.0,91.0,69.0
2019-06-03,45,5.14,0.01,0.0,0.0,90.0,70.0,5.14,0.01,0.0,0.0,90.0,70.0
2019-06-04,40,5.14,0.0,0.0,0.0,91.0,68.0,5.14,0.0,0.0,0.0,91.0,68.0
2019-06-05,47,6.93,0.01,0.0,0.0,83.0,72.0,6.93,0.01,0.0,0.0,83.0,72.0
2019-06-06,38,5.14,1.43,0.0,0.0,75.0,68.0,5.14,1.43,0.0,0.0,75.0,68.0
2019-06-07,44,7.16,0.0,0.0,0.0,85.0,67.0,7.16,0.0,0.0,0.0,85.0,67.0
2019-06-08,45,7.61,0.0,0.0,0.0,86.0,69.0,7.61,0.0,0.0,0.0,86.0,69.0
2019-06-09,35,6.26,0.0,0.0,0.0,87.0,68.0,6.26,0.0,0.0,0.0,87.0,68.0
2019-06-10,39,13.2,0.0,0.0,0.0,82.0,64.0,13.2,0.0,0.0,0.0,82.0,64.0
2019-06-11,31,6.71,0.0,0.0,0.0,81.0,62.0,6.71,0.0,0.0,0.0,81.0,62.0
2019-06-12,37,6.26,0.0,0.0,0.0,81.0,59.0,6.26,0.0,0.0,0.0,81.0,59.0
2019-06-13,40,7.61,0.0,0.0,0.0,81.0,59.0,7.61,0.0,0.0,0.0,81.0,59.0
2019-06-14,35,6.49,0.0,0.0,0.0,83.0,55.0,6.49,0.0,0.0,0.0,83.0,55.0
2019-06-15,40,9.84,0.0,0.0,0.0,88.0,68.0,9.84,0.0,0.0,0.0,88.0,68.0
2019-06-16,42,9.4,0.0,0.0,0.0,85.0,69.0,9.4,0.0,0.0,0.0,85.0,69.0
2019-06-17,36,6.71,0.0,0.0,0.0,84.0,67.0,6.71,0.0,0.0,0.0,84.0,67.0
2019-06-18,30,5.37,0.0,0.0,0.0,88.0,69.0,5.37,0.0,0.0,0.0,88.0,69.0
2019-06-19,45,8.72,1.05,0.0,0.0,92.0,65.0,8.72,1.05,0.0,0.0,92.0,65.0
2019-06-20,50,7.61,0.0,0.0,0.0,90.0,68.0,7.61,0.0,0.0,0.0,90.0,68.0
2019-06-21,46,12.08,0.0,0.0,0.0,92.0,75.0,12.08,0.0,0.0,0.0,92.0,75.0
2019-06-22,35,9.62,0.0,0.0,0.0,92.0,77.0,9.62,0.0,0.0,0.0,92.0,77.0
2019-06-23,37,9.4,1.88,0.0,0.0,90.0,66.0,9.4,1.88,0.0,0.0,90.0,66.0
2019-06-24,43,7.16,0.11,0.0,0.0,85.0,65.0,7.16,0.11,0.0,0.0,85.0,65.0
2019-06-25,40,5.82,0.0,0.0,0.0,88.0,67.0,5.82,0.0,0.0,0.0,88.0,67.0
2019-06-26,39,7.38,0.0,0.0,0.0,89.0,69.0,7.38,0.0,0.0,0.0,89.0,69.0
2019-06-27,27,4.47,0.0,0.0,0.0,91.0,71.0,4.47,0.0,0.0,0.0,91.0,71.0
2019-06-28,50,4.7,0.0,0.0,0.0,84.0,71.0,4.7,0.0,0.0,0.0,84.0,71.0
2019-06-29,42,4.7,0.0,0.0,0.0,87.0,67.0,4.7,0.0,0.0,0.0,87.0,67.0
2019-06-30,31,4.03,0.0,0.0,0.0,90.0,71.0,4.03,0.0,0.0,0.0,90.0,71.0
2019-07-01,41,5.37,0.0,0.0,0.0,89.0,72.0,5.37,0.0,0.0,0.0,89.0,72.0
2019-07-02,28,5.37,0.13,0.0,0.0,90.0,72.0,5.37,0.13,0.0,0.0,90.0,72.0
2019-07-03,47,6.49,0.0,0.0,0.0,91.0,73.0,6.49,0.0,0.0,0.0,91.0,73.0
2019-07-04,53,7.16,0.0,0.0,0.0,88.0,71.0,7.16,0.0,0.0,0.0,88.0,71.0
2019-07-05,33,6.93,0.0,0.0,0.0,90.0,71.0,6.93,0.0,0.0,0.0,90.0,71.0
2019-07-06,49,6.04,0.0,0.0,0.0,95.0,74.0,6.04,0.0,0.0,0.0,95.0,74.0
2019-07-07,24,5.82,0.0,0.0,0.0,92.0,73.0,5.82,0.0,0.0,0.0,92.0,73.0
2019-07-08,40,4.92,0.0,0.0,0.0,91.0,73.0,4.92,0.0,0.0,0.0,91.0,73.0
2019-07-09,53,4.25,0.0,0.0,0.0,94.0,73.0,4.25,0.0,0.0,0.0,94.0,73.0
2019-07-10,29,5.59,0.35,0.0,0.0,96.0,75.0,5.59,0.35,0.0,0.0,96.0,75.0
2019-07-11,45,7.61,0.0,0.0,0.0,92.0,71.0,7.61,0.0,0.0,0.0,92.0,71.0
2019-07-12,39,8.5,0.0,0.0,0.0,91.0,70.0,8.5,0.0,0.0,0.0,91.0,70.0
2019-07-13,42,9.17,0.01,0.0,0.0,91.0,74.0,9.17,0.01,0.0,0.0,91.0,74.0
2019-07-14,26,13.87,1.74,0.0,0.0,75.0,70.0,13.87,1.74,0.0,0.0,75.0,70.0
2019-07-15,34,9.4,0.4,0.0,0.0,79.0,71.0,9.4,0.4,0.0,0.0,79.0,71.0
2019-07-16,33,7.38,0.16,0.0,0.0,82.0,72.0,7.38,0.16,0.0,0.0,82.0,72.0
2019-07-17,37,8.72,0.0,0.0,0.0,92.0,77.0,8.72,0.0,0.0,0.0,92.0,77.0
2019-07-18,39,9.17,0.0,0.0,0.0,92.0,75.0,9.17,0.0,0.0,0.0,92.0,75.0
2019-07-19,41,7.61,0.0,0.0,0.0,92.0,75.0,7.61,0.0,0.0,0.0,92.0,75.0
2019-07-20,35,7.16,0.0,0.0,0.0,93.0,75.0,7.16,0.0,0.0,0.0,93.0,75.0
2019-07-21,40,6.26,0.0,0.0,0.0,94.0,75.0,6.26,0.0,0.0,0.0,94.0,75.0
2019-07-22,36,9.4,0.0,0.0,0.0,87.0,70.0,9.4,0.0,0.0,0.0,87.0,70.0
2019-07-23,34,9.62,0.0,0.0,0.0,84.0,65.0,9.62,0.0,0.0,0.0,84.0,65.0
2019-07-24,36,6.71,0.0,0.0,0.0,85.0,62.0,6.71,0.0,0.0,0.0,85.0,62.0
2019-07-25,45,5.14,0.0,0.0,0.0,84.0,60.0,5.14,0.0,0.0,0.0,84.0,60.0
2019-07-26,46,2.68,0.0,0.0,0.0,87.0,62.0,2.68,0.0,0.0,0.0,87.0,62.0
2019-07-27,59,3.8,0.0,0.0,0.0,90.0,66.0,3.8,0.0,0.0,0.0,90.0,66.0
2019-07-28,39,6.49,0.0,0.0,0.0,91.0,69.0,6.49,0.0,0.0,0.0,91.0,69.0
2019-07-29,52,6.71,0.04,0.0,0.0,86.0,73.0,6.71,0.04,0.0,0.0,86.0,73.0
2019-07-30,40,5.14,0.0,0.0,0.0,91.0,71.0,5.14,0.0,0.0,0.0,91.0,71.0
2019-07-31,46,4.7,0.0,0.0,0.0,91.0,72.0,4.7,0.0,0.0,0.0,91.0,72.0
2019-08-01,49,3.58,0.0,0.0,0.0,91.0,73.0,3.58,0.0,0.0,0.0,91.0,73.0
2019-08-02,51,5.59,0.0,0.0,0.0,90.0,72.0,5.59,0.0,0.0,0.0,90.0,72.0
2019-08-03,52,3.8,0.0,0.0,0.0,91.0,68.0,3.8,0.0,0.0,0.0,91.0,68.0
2019-08-04,37,4.47,0.0,0.0,0.0,94.0,74.0,4.47,0.0,0.0,0.0,94.0,74.0
2019-08-05,42,3.58,0.0,0.0,0.0,93.0,71.0,3.58,0.0,0.0,0.0,93.0,71.0
2019-08-06,52,5.59,0.0,0.0,0.0,96.0,74.0,5.59,0.0,0.0,0.0,96.0,74.0
2019-08-07,37,6.04,0.0,0.0,0.0,99.0,74.0,6.04,0.0,0.0,0.0,99.0,74.0
2019-08-08,50,3.8,0.0,0.0,0.0,89.0,74.0,3.8,0.0,0.0,0.0,89.0,74.0
2019-08-09,49,3.36,0.02,0.0,0.0,92.0,76.0,3.36,0.02,0.0,0.0,92.0,76.0
2019-08-10,45,4.92,3.87,0.0,0.0,82.0,73.0,4.92,3.87,0.0,0.0,82.0,73.0
2019-08-11,43,3.13,0.02,0.0,0.0,94.0,75.0,3.13,0.02,0.0,0.0,94.0,75.0
2019-08-12,38,6.26,0.0,0.0,0.0,97.0,77.0,6.26,0.0,0.0,0.0,97.0,77.0
2019-08-13,30,5.82,0.01,0.0,0.0,99.0,76.0,5.82,0.01,0.0,0.0,99.0,76.0
2019-08-14,53,5.82,0.0,0.0,0.0,93.0,76.0,5.82,0.0,0.0,0.0,93.0,76.0
2019-08-15,35,3.58,0.0,0.0,0.0,93.0,72.0,3.58,0.0,0.0,0.0,93.0,72.0
2019-08-16,36,3.8,0.0,0.0,0.0,94.0,72.0,3.8,0.0,0.0,0.0,94.0,72.0
2019-08-17,42,5.59,0.0,0.0,0.0,95.0,71.0,5.59,0.0,0.0,0.0,95.0,71.0
2019-08-18,43,5.82,0.0,0.0,0.0,94.0,73.0,5.82,0.0,0.0,0.0,94.0,73.0
2019-08-19,39,3.8,0.0,0.0,0.0,95.0,72.0,3.8,0.0,0.0,0.0,95.0,72.0
2019-08-20,42,5.37,0.0,0.0,0.0,95.0,74.0,5.37,0.0,0.0,0.0,95.0,74.0
2019-08-21,38,5.14,0.0,0.0,0.0,96.0,72.0,5.14,0.0,0.0,0.0,96.0,72.0
2019-08-22,38,6.49,0.71,0.0,0.0,94.0,69.0,6.49,0.71,0.0,0.0,94.0,69.0
2019-08-23,48,6.04,0.05,0.0,0.0,88.0,69.0,6.04,0.05,0.0,0.0,88.0,69.0
2019-08-24,42,8.05,0.0,0.0,0.0,85.0,74.0,8.05,0.0,0.0,0.0,85.0,74.0
2019-08-25,37,5.59,0.04,0.0,0.0,85.0,74.0,5.59,0.04,0.0,0.0,85.0,74.0
2019-08-26,49,4.92,0.0,0.0,0.0,90.0,72.0,4.92,0.0,0.0,0.0,90.0,72.0
2019-08-27,39,6.04,0.41,0.0,0.0,86.0,70.0,6.04,0.41,0.0,0.0,86.0,70.0
2019-08-28,32,5.37,0.0,0.0,0.0,87.0,67.0,5.37,0.0,0.0,0.0,87.0,67.0
2019-08-29,39,4.03,0.0,0.0,0.0,88.0,63.0,4.03,0.0,0.0,0.0,88.0,63.0
2019-08-30,47,3.8,0.16,0.0,0.0,91.0,67.0,3.8,0.16,0.0,0.0,91.0,67.0
2019-08-31,43,3.58,0.0,0.0,0.0,89.0,71.0,3.58,0.0,0.0,0.0,89.0,71.0
2019-09-01,49,2.24,0.0,0.0,0.0,92.0,70.0,2.24,0.0,0.0,0.0,92.0,70.0
2019-09-02,39,4.03,0.0,0.0,0.0,91.0,72.0,4.03,0.0,0.0,0.0,91.0,72.0
2019-09-03,47,2.91,0.0,0.0,0.0,93.0,71.0,2.91,0.0,0.0,0.0,93.0,71.0
2019-09-04,50,2.68,0.0,0.0,0.0,95.0,70.0,2.68,0.0,0.0,0.0,95.0,70.0
2019-09-05,40,4.03,0.0,0.0,0.0,95.0,74.0,4.03,0.0,0.0,0.0,95.0,74.0
2019-09-06,57,4.25,0.0,0.0,0.0,99.0,73.0,4.25,0.0,0.0,0.0,99.0,73.0
2019-09-07,52,5.82,0.0,0.0,0.0,94.0,74.0,5.82,0.0,0.0,0.0,94.0,74.0
2019-09-08,45,4.47,0.0,0.0,0.0,98.0,72.0,4.47,0.0,0.0,0.0,98.0,72.0
2019-09-09,46,6.04,1.14,0.0,0.0,97.0,70.0,6.04,1.14,0.0,0.0,97.0,70.0
2019-09-10,40,4.47,0.0,0.0,0.0,90.0,70.0,4.47,0.0,0.0,0.0,90.0,70.0
2019-09-11,41,4.92,0.0,0.0,0.0,92.0,73.0,4.92,0.0,0.0,0.0,92.0,73.0
2019-09-12,44,4.7,0.0,0.0,0.0,94.0,71.0,4.7,0.0,0.0,0.0,94.0,71.0
2019-09-13,60,5.14,0.0,0.0,0.0,96.0,71.0,5.14,0.0,0.0,0.0,96.0,71.0
2019-09-14,33,6.49,0.0,0.0,0.0,92.0,69.0,6.49,0.0,0.0,0.0,92.0,69.0
2019-09-15,35,2.91,0.0,0.0,0.0,94.0,71.0,2.91,0.0,0.0,0.0,94.0,71.0
2019-09-16,49,2.91,0.0,0.0,0.0,95.0,71.0,2.91,0.0,0.0,0.0,95.0,71.0
